PlayerID,Age,Gender,Location,GameGenre,GameDifficulty,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,HrsPerSession,churned
30099,45,Male,Asia,Simulation,Hard,14.91,0,3,10,96,23,Low,4.97,1
30100,25,Female,Europe,Action,Easy,12.91,1,16,68,85,16,Medium,0.81,0
30101,20,Female,USA,RPG,Medium,5.07,0,9,131,29,29,Medium,0.56,0
30102,41,Female,Asia,RPG,Easy,10.04,0,12,91,88,41,Medium,0.84,0
30103,21,Female,USA,RPG,Easy,19.13,1,4,55,97,0,Low,4.78,1
30104,46,Female,Europe,RPG,Medium,13.09,0,11,154,60,7,High,1.19,0
30105,22,Male,Europe,Action,Hard,18.72,0,6,13,45,28,Low,3.12,1
30106,47,Male,USA,RPG,Hard,6.35,1,3,102,69,39,Medium,2.12,0
30107,29,Male,Europe,Strategy,Easy,2.2,0,3,46,96,34,Low,0.73,1
30108,41,Female,USA,Sports,Easy,7.06,0,7,138,15,22,Medium,1.01,0
30109,44,Female,Asia,RPG,Medium,1.73,0,12,15,30,4,High,0.14,0
30110,36,Male,Asia,Strategy,Medium,8.12,1,16,133,25,23,High,0.51,0
30111,43,Male,Europe,Simulation,Easy,14.99,1,8,90,83,49,Medium,1.87,0
30112,44,Male,Europe,Strategy,Medium,7.64,0,1,100,33,27,Low,7.64,1
30113,16,Male,Other,Simulation,Medium,4.38,0,18,42,54,38,Medium,0.24,0
30114,29,Male,Asia,Simulation,Hard,1.64,0,11,27,89,10,Medium,0.15,0
30115,41,Female,USA,RPG,Easy,9.25,1,19,81,79,3,High,0.49,0
30116,21,Male,USA,Sports,Hard,23.2,0,13,174,98,14,High,1.78,0
30117,41,Female,Europe,Sports,Easy,15.73,0,12,173,9,46,High,1.31,0
30118,35,Male,USA,Sports,Easy,19.21,0,15,105,55,23,High,1.28,0
30119,27,Male,Asia,Action,Hard,15.58,1,10,18,55,37,Low,1.56,1
30120,31,Male,Europe,Simulation,Medium,16.69,1,5,169,91,29,Medium,3.34,0
30121,25,Female,Other,Strategy,Hard,13.97,0,6,47,81,7,Low,2.33,1
30122,24,Male,USA,RPG,Medium,13.56,0,3,30,39,48,Low,4.52,1
30123,47,Female,Europe,Simulation,Easy,12.78,0,7,75,69,31,Medium,1.83,0
30124,28,Male,Europe,Sports,Hard,9.24,0,6,81,10,40,Medium,1.54,0
30125,22,Female,Europe,Action,Medium,14.9,0,6,152,49,25,Medium,2.48,0
30126,47,Male,Asia,Simulation,Medium,19.31,0,8,151,21,7,Medium,2.41,0
30127,21,Male,Europe,Sports,Medium,15.34,0,3,155,25,10,Medium,5.11,0
30128,48,Male,Asia,Action,Hard,4.74,0,8,169,88,43,High,0.59,0
30129,21,Male,Europe,Action,Easy,6.81,0,11,52,98,27,Medium,0.62,0
30130,21,Male,Europe,Strategy,Easy,16.76,0,6,124,42,10,Medium,2.79,0
30131,21,Male,Europe,RPG,Easy,2.06,0,7,48,12,1,Low,0.29,1
30132,34,Female,USA,Action,Medium,14.63,0,7,152,96,17,Medium,2.09,0
30133,32,Female,USA,Strategy,Hard,14.42,0,5,172,26,21,Medium,2.88,0
30134,28,Male,Other,RPG,Easy,2.81,0,9,17,31,33,Low,0.31,1
30135,28,Female,USA,Sports,Easy,7.38,0,4,176,99,3,Medium,1.84,0
30136,35,Female,USA,Simulation,Easy,4.66,0,5,178,72,22,Medium,0.93,0
30137,41,Female,USA,Sports,Easy,17.77,1,6,50,42,48,Medium,2.96,0
30138,40,Male,Europe,Simulation,Easy,21.53,0,1,113,5,27,Low,21.53,1
30139,41,Male,Other,Sports,Easy,19.67,1,3,124,31,16,Medium,6.56,0
30140,38,Male,Asia,Action,Easy,11.15,0,17,48,83,28,Medium,0.66,0
30141,19,Male,Europe,Action,Easy,5.52,0,14,73,34,19,Medium,0.39,0
30142,42,Female,Asia,RPG,Hard,14.4,0,18,164,74,10,High,0.8,0
30143,46,Male,Europe,Sports,Easy,8.21,0,12,83,63,33,Medium,0.68,0
30144,38,Female,USA,Strategy,Easy,1.1,0,11,52,27,47,Medium,0.1,0
30145,20,Male,USA,Sports,Medium,11.02,0,6,71,31,7,Medium,1.84,0
30146,24,Male,USA,Sports,Easy,12.32,0,7,146,89,39,Medium,1.76,0
30147,17,Female,Other,Simulation,Medium,22.37,0,0,105,69,34,Low,,1
30148,21,Male,Other,Action,Easy,10.58,0,11,79,48,11,Medium,0.96,0
30149,43,Male,USA,Strategy,Medium,6.14,1,6,43,82,4,Low,1.02,1
30150,48,Male,Europe,RPG,Easy,12.76,1,8,29,31,33,Low,1.59,1
30151,21,Male,Other,Action,Easy,4.81,1,9,171,31,36,High,0.53,0
30152,31,Female,Asia,Action,Easy,17.98,1,1,95,19,41,Low,17.98,1
30153,27,Male,Europe,Simulation,Easy,13.36,0,12,139,63,47,Medium,1.11,0
30154,35,Male,Europe,Strategy,Hard,2.52,0,13,144,38,6,High,0.19,0
30155,45,Female,Asia,Simulation,Medium,13.15,0,16,13,60,2,High,0.82,0
30156,23,Male,USA,Sports,Easy,6.85,0,13,33,66,43,Medium,0.53,0
30157,27,Male,Other,Strategy,Hard,4.61,0,12,33,72,5,Medium,0.38,0
30158,31,Male,USA,Action,Easy,2.09,0,13,68,73,44,Medium,0.16,0
30159,22,Male,Other,Action,Easy,22.01,1,1,31,33,10,High,22.01,0
30160,23,Male,USA,Strategy,Easy,19.15,0,5,109,37,29,Medium,3.83,0
30161,23,Male,Other,Strategy,Easy,19.79,1,6,41,8,2,Low,3.3,1
30162,44,Male,USA,RPG,Easy,1.67,0,4,42,83,31,Low,0.42,1
30163,21,Male,Other,Simulation,Medium,23.75,0,9,48,72,29,Medium,2.64,0
30164,31,Male,USA,Strategy,Easy,23.3,0,11,45,28,31,Medium,2.12,0
30165,19,Female,USA,Sports,Easy,17.7,0,11,95,88,5,Medium,1.61,0
30166,31,Female,Other,Sports,Easy,22.11,0,17,49,27,29,Medium,1.3,0
30167,15,Male,Asia,Action,Easy,20.41,1,17,166,71,45,High,1.2,0
30168,30,Female,Asia,Simulation,Hard,17.14,1,12,118,35,42,High,1.43,0
30169,31,Male,Europe,Simulation,Medium,9.65,1,7,59,55,12,Medium,1.38,0
30170,44,Male,USA,Simulation,Easy,15.47,1,1,76,48,19,Low,15.47,1
30171,45,Male,USA,Action,Hard,17.86,1,6,49,28,32,Medium,2.98,0
30172,49,Male,Other,RPG,Medium,7.46,1,15,56,92,0,Medium,0.5,0
30173,22,Male,USA,Sports,Medium,10.75,0,13,147,53,34,High,0.83,0
30174,44,Male,Asia,Simulation,Easy,23.74,0,1,35,30,44,Low,23.74,1
30175,35,Female,Europe,Strategy,Hard,17.02,0,19,70,63,25,Medium,0.9,0
30176,29,Female,Europe,Simulation,Hard,13.2,0,3,158,53,31,Medium,4.4,0
30177,48,Male,Asia,Action,Easy,2.43,1,1,42,44,1,Low,2.43,1
30178,41,Male,Europe,Simulation,Hard,11.7,1,12,105,39,10,Medium,0.98,0
30179,16,Female,Asia,Sports,Hard,1.45,1,5,170,93,16,Medium,0.29,0
30180,24,Male,Asia,Sports,Hard,18.0,0,1,89,1,2,Low,18.0,1
30181,19,Male,USA,RPG,Easy,1.81,1,1,21,33,14,Low,1.81,1
30182,41,Female,USA,Action,Easy,17.24,0,8,160,21,22,Medium,2.15,0
30183,18,Female,Asia,Action,Easy,8.85,0,6,149,79,10,Medium,1.47,0
30184,27,Male,Asia,Sports,Medium,1.23,0,3,87,56,27,Medium,0.41,0
30185,31,Female,Europe,RPG,Medium,4.77,0,1,20,74,8,Low,4.77,1
30186,35,Female,Other,Simulation,Medium,14.85,0,8,81,95,40,Medium,1.86,0
30187,37,Male,Asia,Simulation,Easy,17.04,0,18,148,1,4,High,0.95,0
30188,47,Male,Asia,Sports,Hard,16.98,0,6,167,83,12,Medium,2.83,0
30189,29,Male,USA,Action,Medium,14.83,0,16,133,2,22,High,0.93,0
30190,28,Female,USA,RPG,Easy,10.58,0,6,84,99,12,Medium,1.76,0
30191,23,Female,USA,RPG,Hard,10.95,1,4,83,86,7,Medium,2.74,0
30192,44,Male,USA,RPG,Hard,0.33,0,3,53,33,18,Low,0.11,1
30193,43,Female,Asia,Simulation,Hard,6.06,0,16,135,17,27,High,0.38,0
30194,37,Female,Europe,RPG,Medium,16.4,0,4,36,9,44,Low,4.1,1
30195,48,Male,Europe,Strategy,Easy,13.82,1,12,57,77,35,Medium,1.15,0
30196,21,Male,Asia,Action,Medium,17.88,1,14,156,24,16,High,1.28,0
30197,23,Female,USA,Simulation,Hard,1.96,0,14,71,71,49,Medium,0.14,0
30198,18,Male,USA,Sports,Medium,15.54,0,6,86,31,47,Medium,2.59,0
30199,16,Female,USA,Sports,Easy,1.28,0,13,97,61,31,Medium,0.1,0
30200,41,Male,Europe,RPG,Medium,4.3,0,18,61,57,31,Medium,0.24,0
30201,47,Male,Europe,RPG,Easy,23.94,0,3,18,31,7,Low,7.98,1
30202,46,Female,Other,Action,Medium,18.8,0,4,143,73,8,Medium,4.7,0
30203,41,Female,USA,Strategy,Easy,14.2,1,16,133,76,18,High,0.89,0
30204,42,Female,USA,Sports,Medium,12.64,0,5,23,32,18,Low,2.53,1
30205,17,Male,USA,Simulation,Easy,19.62,1,13,178,51,3,High,1.51,0
30206,22,Male,USA,Simulation,Easy,8.51,0,15,48,97,36,Medium,0.57,0
30207,36,Male,USA,Simulation,Hard,2.19,0,8,171,23,41,Medium,0.27,0
30208,28,Female,USA,Action,Hard,19.29,1,19,131,44,29,High,1.02,0
30209,29,Male,Europe,RPG,Easy,11.26,0,15,78,76,10,Medium,0.75,0
30210,18,Female,USA,Strategy,Easy,21.6,0,7,19,28,4,Low,3.09,1
30211,32,Male,Europe,Sports,Easy,11.2,1,7,13,90,42,Low,1.6,1
30212,15,Male,Europe,Sports,Medium,12.72,0,5,13,17,13,Low,2.54,1
30213,26,Male,USA,RPG,Hard,17.77,0,17,119,67,6,High,1.05,0
30214,31,Female,Europe,Strategy,Easy,3.71,1,10,108,71,5,Medium,0.37,0
30215,33,Male,USA,Strategy,Medium,2.08,0,4,170,27,46,Medium,0.52,0
30216,21,Male,Other,Action,Easy,6.28,0,0,172,54,37,Low,,1
30217,23,Male,USA,Sports,Medium,21.24,0,10,43,56,8,Medium,2.12,0
30218,22,Female,Asia,Simulation,Easy,20.51,0,1,43,39,16,Low,20.51,1
30219,39,Female,USA,RPG,Hard,2.86,0,4,122,22,38,Medium,0.72,0
30220,21,Female,USA,RPG,Hard,23.35,0,7,47,87,21,Medium,3.34,0
30221,22,Male,Asia,RPG,Easy,5.98,0,19,21,1,42,Medium,0.31,0
30222,38,Male,Europe,Action,Medium,19.41,0,10,158,28,44,High,1.94,0
30223,31,Male,Europe,Strategy,Medium,17.96,1,12,175,51,31,High,1.5,0
30224,26,Female,Europe,Simulation,Easy,20.32,0,17,19,38,46,Medium,1.2,0
30225,45,Male,Europe,Action,Easy,21.39,0,6,121,43,26,Medium,3.56,0
30226,26,Female,Europe,RPG,Hard,4.89,1,13,48,23,3,Medium,0.38,0
30227,16,Male,Asia,Action,Easy,14.21,0,15,86,22,48,Medium,0.95,0
30228,26,Female,Asia,Simulation,Easy,1.95,0,1,19,37,4,Low,1.95,1
30229,41,Male,Europe,Sports,Medium,2.08,1,1,14,41,26,Low,2.08,1
30230,21,Male,Asia,RPG,Easy,16.52,0,2,174,14,11,Medium,8.26,0
30231,27,Male,Asia,Strategy,Hard,14.35,0,2,36,57,20,Low,7.17,1
30232,15,Male,Europe,Sports,Easy,16.26,0,5,68,86,10,Medium,3.25,0
30233,49,Female,USA,Strategy,Medium,0.05,1,16,152,97,26,High,0.0,0
30234,44,Female,Asia,Strategy,Easy,2.17,0,8,23,61,7,Low,0.27,1
30235,45,Male,Europe,Sports,Hard,2.29,0,16,85,25,18,Medium,0.14,0
30236,31,Male,USA,RPG,Hard,5.08,0,17,73,40,9,Medium,0.3,0
30237,22,Male,Europe,Simulation,Easy,11.88,0,6,119,81,49,Medium,1.98,0
30238,17,Male,Asia,Action,Easy,14.03,0,15,112,47,23,High,0.94,0
30239,24,Male,Europe,Strategy,Easy,12.82,1,2,10,26,49,Low,6.41,1
30240,48,Male,USA,Strategy,Medium,8.85,0,18,38,58,27,Medium,0.49,0
30241,36,Female,Europe,Simulation,Medium,12.69,0,0,104,47,10,Low,,1
30242,18,Male,USA,Simulation,Medium,10.07,0,4,177,32,15,Medium,2.52,0
30243,46,Male,Europe,Strategy,Medium,16.65,0,18,154,50,40,High,0.93,0
30244,43,Male,Europe,Action,Easy,20.95,0,17,121,87,23,High,1.23,0
30245,25,Female,Europe,Simulation,Easy,13.21,0,9,137,24,7,High,1.47,0
30246,27,Male,USA,RPG,Hard,15.23,0,16,106,28,34,High,0.95,0
30247,18,Male,Asia,RPG,Easy,18.89,0,11,136,14,10,High,1.72,0
30248,16,Male,USA,Action,Medium,18.7,0,13,128,39,43,High,1.44,0
30249,48,Female,USA,Action,Hard,19.79,0,17,135,92,6,High,1.16,0
30250,36,Male,Asia,Strategy,Easy,6.73,0,10,146,46,18,High,0.67,0
30251,19,Female,USA,Strategy,Easy,5.44,1,16,106,52,15,Medium,0.34,0
30252,23,Male,Europe,Simulation,Medium,18.99,0,17,82,44,20,High,1.12,0
30253,34,Female,Europe,Strategy,Easy,17.84,0,12,144,3,10,High,1.49,0
30254,35,Female,USA,Strategy,Easy,4.09,0,0,37,55,9,Low,,1
30255,31,Female,USA,Simulation,Easy,3.83,0,14,136,38,19,Low,0.27,1
30256,26,Female,Asia,Strategy,Medium,2.42,0,18,79,65,23,High,0.13,0
30257,42,Male,USA,RPG,Medium,6.67,0,7,104,1,11,Medium,0.95,0
30258,32,Male,USA,Action,Easy,17.01,0,15,11,34,38,Low,1.13,1
30259,17,Female,Europe,RPG,Medium,20.83,0,15,81,38,27,Medium,1.39,0
30260,19,Male,Asia,Sports,Hard,23.93,0,14,32,15,45,Medium,1.71,0
30261,28,Male,USA,RPG,Easy,20.48,1,10,162,6,34,High,2.05,0
30262,40,Female,USA,Sports,Easy,23.57,0,15,64,55,33,Medium,1.57,0
30263,33,Male,USA,RPG,Easy,3.52,0,8,163,21,45,Medium,0.44,0
30264,31,Male,Europe,Strategy,Hard,8.79,0,1,98,32,31,Low,8.79,1
30265,18,Female,USA,Sports,Medium,4.88,0,4,135,90,28,Medium,1.22,0
30266,49,Female,USA,Simulation,Easy,6.86,1,14,92,39,3,Medium,0.49,0
30267,38,Female,Other,Simulation,Easy,2.63,0,6,28,25,41,Low,0.44,1
30268,27,Male,USA,RPG,Easy,20.7,0,5,80,43,21,Medium,4.14,0
30269,47,Male,USA,RPG,Hard,1.37,0,16,143,48,37,Medium,0.09,0
30270,29,Female,Europe,RPG,Easy,10.15,0,8,30,64,40,Medium,1.27,0
30271,29,Female,USA,Action,Easy,2.84,0,11,99,66,42,Medium,0.26,0
30272,45,Male,USA,Action,Medium,10.86,0,5,177,88,6,Medium,2.17,0
30273,42,Female,USA,Strategy,Easy,6.3,0,9,117,70,5,Medium,0.7,0
30274,24,Male,USA,RPG,Medium,16.11,0,13,53,82,32,Medium,1.24,0
30275,21,Male,USA,Action,Hard,21.66,0,17,142,75,20,High,1.27,0
30276,47,Male,USA,Strategy,Medium,2.37,0,2,66,25,36,Low,1.18,1
30277,21,Female,Europe,Simulation,Medium,0.67,0,5,12,56,15,Low,0.13,1
30278,19,Male,USA,Sports,Hard,11.21,0,11,129,23,3,Medium,1.02,0
30279,40,Male,Europe,Strategy,Easy,1.59,0,8,86,27,6,Medium,0.2,0
30280,30,Female,Europe,Sports,Easy,3.35,0,4,120,41,21,Medium,0.84,0
30281,22,Male,Asia,Sports,Medium,15.93,0,15,65,33,13,Medium,1.06,0
30282,36,Male,Europe,Sports,Easy,18.54,0,2,138,33,42,Medium,9.27,0
30283,48,Male,Asia,Action,Hard,10.82,0,6,139,55,41,Medium,1.8,0
30284,42,Male,Europe,Strategy,Easy,15.28,1,5,54,60,28,Medium,3.06,0
30285,21,Male,Asia,Strategy,Easy,21.87,0,9,27,90,42,High,2.43,0
30286,42,Female,Europe,Simulation,Hard,11.41,0,3,137,41,14,Medium,3.8,0
30287,16,Male,Asia,Strategy,Medium,23.75,1,13,179,58,31,High,1.83,0
30288,23,Female,Europe,RPG,Easy,0.76,0,4,70,42,40,Medium,0.19,0
30289,20,Female,USA,Simulation,Medium,4.2,0,19,134,53,20,High,0.22,0
30290,15,Female,USA,Simulation,Easy,7.22,0,16,108,38,19,High,0.45,0
30291,17,Female,Asia,Simulation,Hard,15.83,0,17,138,90,7,High,0.93,0
30292,24,Female,USA,Simulation,Easy,2.25,0,17,109,7,40,High,0.13,0
30293,37,Female,Europe,Simulation,Easy,14.53,0,7,45,15,46,Medium,2.08,0
30294,47,Male,Other,Strategy,Medium,11.56,1,4,97,51,34,Medium,2.89,0
30295,23,Male,USA,Strategy,Hard,2.9,1,19,42,79,23,Medium,0.15,0
30296,27,Female,Asia,Action,Easy,16.5,0,5,81,27,12,Medium,3.3,0
30297,42,Female,Other,Strategy,Easy,9.55,0,17,66,18,35,Medium,0.56,0
30298,21,Male,Europe,Action,Easy,20.74,0,0,106,92,18,High,,0
30299,40,Female,Europe,Action,Easy,1.31,0,9,84,35,15,Medium,0.15,0
30300,30,Male,USA,RPG,Medium,3.65,0,1,50,2,41,Low,3.65,1
30301,40,Male,Europe,Simulation,Medium,12.9,0,6,149,52,6,Medium,2.15,0
30302,46,Male,Europe,RPG,Medium,21.64,0,12,164,14,37,High,1.8,0
30303,15,Male,Asia,Simulation,Easy,21.47,0,0,74,73,30,Low,,1
30304,35,Male,Other,Action,Easy,1.22,0,16,106,95,5,High,0.08,0
30305,27,Male,Europe,Action,Hard,4.98,0,18,24,9,31,Medium,0.28,0
30306,40,Male,Asia,Strategy,Hard,18.63,0,3,23,19,49,Low,6.21,1
30307,23,Male,Asia,Sports,Easy,7.37,0,7,163,69,22,Medium,1.05,0
30308,37,Female,USA,Simulation,Easy,18.97,1,9,137,60,0,High,2.11,0
30309,15,Male,Europe,Sports,Easy,18.67,0,4,143,1,23,Medium,4.67,0
30310,16,Female,Europe,Action,Medium,13.9,0,4,155,5,2,Medium,3.47,0
30311,42,Female,USA,Simulation,Easy,18.66,1,19,132,97,38,Medium,0.98,0
30312,45,Female,Asia,Action,Easy,17.52,0,12,52,10,10,Medium,1.46,0
30313,19,Male,Europe,Strategy,Medium,16.05,0,5,11,55,37,Low,3.21,1
30314,39,Female,Europe,Action,Hard,15.97,1,5,135,51,48,Medium,3.19,0
30315,22,Male,Asia,Sports,Easy,18.17,0,11,131,34,22,High,1.65,0
30316,48,Male,USA,Sports,Medium,4.83,0,4,166,56,34,Medium,1.21,0
30317,46,Female,USA,Strategy,Easy,6.5,1,4,135,77,49,Medium,1.63,0
30318,25,Female,USA,Strategy,Easy,4.52,0,0,85,6,22,Low,,1
30319,39,Male,USA,Action,Medium,3.5,0,17,88,59,30,High,0.21,0
30320,17,Male,Other,Action,Easy,19.44,0,7,128,92,49,Medium,2.78,0
30321,46,Male,Europe,Sports,Easy,23.38,0,7,90,16,14,Medium,3.34,0
30322,49,Male,Europe,Strategy,Easy,0.84,0,0,82,85,0,Medium,,0
30323,46,Male,Asia,Sports,Easy,15.48,0,9,66,8,17,Medium,1.72,0
30324,48,Female,USA,Strategy,Easy,13.32,0,9,45,64,39,Medium,1.48,0
30325,19,Female,Europe,RPG,Hard,4.1,0,16,111,99,0,High,0.26,0
30326,42,Female,USA,RPG,Hard,7.09,0,3,153,13,43,Medium,2.36,0
30327,42,Male,USA,RPG,Hard,2.67,0,4,136,86,35,Medium,0.67,0
30328,22,Male,Europe,Strategy,Easy,15.13,0,11,19,5,30,Low,1.38,1
30329,41,Male,Other,Simulation,Hard,20.65,0,4,37,86,19,Low,5.16,1
30330,30,Female,Europe,RPG,Medium,18.77,0,15,12,14,20,Low,1.25,1
30331,32,Male,Europe,Sports,Easy,4.42,1,16,26,35,19,Medium,0.28,0
30332,39,Female,Asia,RPG,Medium,0.75,0,14,29,31,25,Medium,0.05,0
30333,15,Female,USA,Sports,Hard,12.36,0,14,158,67,6,High,0.88,0
30334,22,Female,Europe,Action,Hard,13.81,0,12,74,85,34,Medium,1.15,0
30335,35,Male,USA,Strategy,Hard,5.21,1,12,79,93,29,Medium,0.43,0
30336,48,Female,Asia,Action,Hard,2.92,0,11,172,86,19,High,0.27,0
30337,38,Male,USA,Action,Medium,21.21,0,15,21,84,36,Medium,1.41,0
30338,40,Male,Europe,RPG,Hard,7.2,0,5,167,62,14,Medium,1.44,0
30339,28,Male,USA,Sports,Easy,12.15,0,10,71,63,15,Medium,1.22,0
30340,43,Male,USA,RPG,Medium,11.26,0,8,108,89,6,Medium,1.41,0
30341,44,Male,USA,Strategy,Medium,22.76,1,13,166,58,31,High,1.75,0
30342,17,Male,USA,Sports,Hard,9.41,0,8,109,85,6,Medium,1.18,0
30343,21,Female,Other,Simulation,Easy,21.88,1,6,95,55,49,Medium,3.65,0
30344,25,Male,Asia,Sports,Easy,8.3,0,9,69,97,29,Medium,0.92,0
30345,46,Female,Asia,RPG,Medium,21.88,0,14,91,38,11,Medium,1.56,0
30346,26,Female,USA,Action,Easy,0.03,0,15,145,12,34,High,0.0,0
30347,29,Male,Asia,Action,Medium,5.26,0,1,127,46,5,Low,5.26,1
30348,38,Male,Europe,Simulation,Medium,9.27,1,10,172,91,3,High,0.93,0
30349,15,Male,Other,Simulation,Hard,20.76,1,15,101,30,19,High,1.38,0
30350,32,Male,Europe,Strategy,Easy,20.16,1,12,170,76,21,High,1.68,0
30351,21,Male,Europe,Simulation,Medium,7.04,0,4,51,79,43,Medium,1.76,0
30352,16,Male,Other,Strategy,Easy,12.16,0,16,144,36,42,High,0.76,0
30353,45,Male,USA,Strategy,Easy,13.1,0,8,94,33,9,Medium,1.64,0
30354,47,Female,Asia,Strategy,Easy,23.61,1,10,177,55,12,High,2.36,0
30355,44,Male,Europe,Sports,Hard,8.26,0,10,26,28,32,Low,0.83,1
30356,45,Female,Asia,Sports,Easy,22.9,0,18,104,66,24,High,1.27,0
30357,48,Male,USA,Action,Hard,12.09,1,14,88,22,42,Medium,0.86,0
30358,21,Male,Europe,RPG,Easy,15.7,0,15,10,89,20,Low,1.05,1
30359,39,Male,USA,Sports,Easy,16.22,0,6,153,84,25,Medium,2.7,0
30360,30,Female,Asia,Sports,Medium,14.11,1,13,53,75,29,Medium,1.09,0
30361,36,Female,Other,RPG,Easy,15.12,0,1,100,97,26,Low,15.12,1
30362,41,Female,Asia,Action,Medium,21.55,1,4,59,35,31,Low,5.39,1
30363,31,Male,Asia,Strategy,Medium,10.0,0,9,106,10,40,Medium,1.11,0
30364,18,Female,USA,RPG,Easy,16.02,0,16,54,42,39,Medium,1.0,0
30365,49,Male,USA,Action,Medium,5.97,0,4,111,84,46,Medium,1.49,0
30366,36,Male,Europe,Sports,Medium,17.33,0,5,107,23,20,High,3.47,0
30367,49,Male,Europe,Strategy,Hard,23.74,0,7,26,31,3,Low,3.39,1
30368,29,Male,USA,Strategy,Medium,19.45,0,10,48,10,9,Medium,1.95,0
30369,35,Female,Other,Action,Easy,2.43,1,19,49,79,0,Medium,0.13,0
30370,27,Female,USA,Sports,Medium,15.49,0,5,117,49,10,Low,3.1,1
30371,25,Male,Asia,RPG,Easy,9.66,0,9,159,33,45,High,1.07,0
30372,41,Female,USA,Strategy,Easy,9.46,0,7,157,57,14,Medium,1.35,0
30373,45,Male,USA,Simulation,Easy,9.46,0,11,178,21,45,High,0.86,0
30374,46,Male,Europe,Strategy,Easy,16.55,1,18,107,99,45,High,0.92,0
30375,44,Female,USA,Simulation,Easy,1.28,0,15,115,3,44,High,0.09,0
30376,32,Male,Other,Strategy,Easy,9.43,1,14,85,9,19,Low,0.67,1
30377,30,Female,Europe,Action,Hard,1.79,1,18,27,58,46,Medium,0.1,0
30378,49,Male,Asia,Sports,Easy,21.87,0,19,152,23,1,High,1.15,0
30379,23,Female,Europe,RPG,Easy,1.35,1,5,63,50,47,Medium,0.27,0
30380,24,Female,Europe,RPG,Easy,3.25,0,19,15,91,19,Medium,0.17,0
30381,26,Male,Asia,Action,Easy,8.45,0,12,49,14,26,Medium,0.7,0
30382,22,Female,USA,Sports,Medium,15.04,0,8,162,4,49,Medium,1.88,0
30383,17,Female,Europe,RPG,Easy,12.56,0,6,128,74,18,Medium,2.09,0
30384,33,Male,Asia,Action,Hard,11.89,0,3,54,44,27,Low,3.96,1
30385,25,Male,USA,Strategy,Hard,0.51,0,10,95,2,38,Medium,0.05,0
30386,22,Female,USA,Action,Easy,15.8,0,2,172,94,49,Medium,7.9,0
30387,40,Male,Other,Simulation,Hard,8.96,0,3,153,46,37,Medium,2.99,0
30388,37,Female,Other,Strategy,Easy,17.09,0,12,171,44,33,Medium,1.42,0
30389,24,Male,USA,Sports,Hard,10.14,0,16,94,37,20,High,0.63,0
30390,32,Male,Asia,Sports,Easy,19.95,0,17,100,11,26,High,1.17,0
30391,26,Female,Europe,Strategy,Easy,4.87,0,16,172,91,47,High,0.3,0
30392,40,Male,Europe,Action,Hard,16.43,0,7,88,64,20,Medium,2.35,0
30393,25,Male,Asia,Simulation,Easy,21.77,0,2,19,37,1,Low,10.88,1
30394,24,Male,Europe,Sports,Hard,3.01,0,19,11,19,11,Low,0.16,1
30395,17,Female,USA,RPG,Medium,22.65,0,7,37,46,46,Medium,3.24,0
30396,21,Male,Asia,Action,Hard,10.29,1,2,110,84,42,Medium,5.15,0
30397,18,Male,USA,RPG,Medium,9.92,0,12,54,77,36,Medium,0.83,0
30398,22,Female,Europe,Sports,Easy,2.86,1,5,76,36,45,Medium,0.57,0
30399,27,Female,Asia,Sports,Hard,21.4,0,0,110,5,27,Low,,1
30400,26,Male,Asia,Sports,Easy,15.71,0,19,42,9,7,Medium,0.83,0
30401,49,Male,Other,Action,Hard,20.69,0,9,78,99,7,Medium,2.3,0
30402,16,Male,Other,Simulation,Hard,17.05,1,5,172,11,37,Medium,3.41,0
30403,29,Female,Europe,Strategy,Easy,10.92,1,8,15,64,28,Low,1.37,1
30404,48,Male,Europe,Action,Easy,11.07,0,10,25,62,38,Medium,1.11,0
30405,40,Male,USA,Simulation,Easy,20.37,0,16,67,47,5,Medium,1.27,0
30406,19,Male,USA,RPG,Easy,11.38,0,3,61,87,2,Low,3.79,1
30407,39,Male,USA,Action,Easy,3.63,1,12,176,60,0,High,0.3,0
30408,48,Female,Asia,Simulation,Hard,8.58,0,4,136,74,27,Medium,2.14,0
30409,18,Male,Europe,Sports,Hard,19.68,0,17,77,93,20,High,1.16,0
30410,48,Male,USA,Simulation,Easy,0.62,0,16,159,80,21,High,0.04,0
30411,41,Male,USA,Simulation,Easy,12.13,0,9,82,25,16,Medium,1.35,0
30412,43,Male,Europe,Sports,Hard,8.02,1,3,71,15,44,Low,2.67,1
30413,19,Male,Other,Strategy,Easy,9.44,1,4,117,71,10,Medium,2.36,0
30414,32,Female,USA,Strategy,Easy,6.62,0,8,16,7,6,Low,0.83,1
30415,18,Male,Europe,Simulation,Easy,17.8,0,19,12,60,29,Low,0.94,1
30416,15,Male,USA,RPG,Medium,22.66,0,3,62,93,46,Medium,7.55,0
30417,34,Male,USA,Simulation,Medium,8.43,0,6,24,71,0,Low,1.41,1
30418,20,Male,Other,RPG,Easy,10.97,0,4,25,7,32,Low,2.74,1
30419,34,Female,USA,Sports,Medium,16.73,1,1,135,26,46,Medium,16.73,0
30420,34,Female,USA,Strategy,Easy,11.22,0,2,18,80,10,Low,5.61,1
30421,41,Female,USA,Sports,Easy,13.04,0,13,177,15,10,High,1.0,0
